is_owner,is_promoted,is_open,is_exposure,url,created,advertised_date,id,rentable_id,city,city_area,street_name,postal_code,description,category,title,rooms,size_m2,monthly_rent,monthly_rent_currency,monthly_rent_extra_costs,prepaid_rent,deposit,deposit_currency,location,open_house,images,has_video,formatted_address,state,floor,rental_period,available_from,is_contactable_via_message,other_details,review_reason,needs_follow_up,city_level_1,city_level_2,city_level_3,upsell_url,video_url,digital_showing,created_draft_contract,energy_rating,locked_fields,hide_from_company_search,interactive_floor_plan_id,deleted,social_housing,is_contacted,is_newbuild,ad_phone_number,video
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/30m2-2-vaer-id-5447803,2024-07-19T09:00:29.353338+00:00,2024-07-19T11:29:20.140734+00:00,5447803,5531206,København,Frederiksberg C,N.J. Fjords Alle,1957,,rental_room,2 værelser udlejes på frederiksberg,2.0,30.0,6400.0,DKK,0.0,0.0,6400.0,DKK,"{'lat': 55.682442, 'lng': 12.540802}",,"[{'url': 'https://image-lambda.boligportal.dk/d0d1455d3e19881d5ace867fcb46d1c4', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,4.0,0,2024-09-01,,,,False,københavn,frederiksberg c,,/lejem%C3%A5l/5531206/produkter,/lejem%C3%A5l/5531206/video,False,False,D,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/182m2-5-vaer-id-5447824,2024-07-19T10:53:35.392589+00:00,2024-07-19T10:53:37.340923+00:00,5447824,5531290,København,København Ø,Olof Palmes Gade,2100,,rental_apartment,Nymalet/slebet lejlighed med 5 værelser og altan,5.0,182.0,28000.0,DKK,1500.0,56000.0,84000.0,DKK,"{'lat': 55.692881, 'lng': 12.582877}",,"[{'url': 'https://image-lambda.boligportal.dk/5242b07b0aa7ec3a7a6c15824bd9710f', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/386590bf36577ddfa712f1c94a032fa8', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/06abf03ea77b41f033786a3e0b25e8cf', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/5ece0f4be268345041153ea2554c35e4', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/c54b5153ff0756a00e948051f1b6bc16', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,1.0,0,2024-08-15,,,,False,københavn,københavn ø,,/lejem%C3%A5l/5531290/produkter,/lejem%C3%A5l/5531290/video,False,False,,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/20m2-1-vaer-id-5447813,2024-07-19T09:43:50.055953+00:00,2024-07-19T10:51:54.855576+00:00,5447813,5531278,København,Hellerup,Høyrups Alle,2900,,rental_room,1. Værelse udlejes.,1.0,20.0,5000.0,DKK,0.0,5000.0,5000.0,DKK,"{'lat': 55.73966, 'lng': 12.577623}",,"[{'url': 'https://image-lambda.boligportal.dk/203c79d7c230c35061baf9ecbfd86831', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,3.0,0,2024-08-01,,,,False,københavn,hellerup,,/lejem%C3%A5l/5531278/produkter,/lejem%C3%A5l/5531278/video,False,True,D,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/14m2-1-vaer-id-5054527,2020-11-16T14:13:21+00:00,2024-07-19T10:34:27.688804+00:00,5054527,5054527,København,Bagsværd,Aldershvilevej,2880,,rental_room,"14 sqm room: DTU<4,2 km, Novo<1 km, Bagsværd city and S-train st.<5 min. walk; 24 min. by S-train to Cph City centre; Lyngby<3 km",1.0,14.0,6300.0,DKK,0.0,0.0,12600.0,DKK,"{'lat': 55.762825, 'lng': 12.460908}",,"[{'url': 'https://image-lambda.boligportal.dk/56a82709a7b32dc065071da191cd0ab6', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/9a927679590a15606d413ec0229d72f1', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/2d6f9b1c7e26c104f8e5a78a8c707458', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/6afd8d59f468a66935b33b0fcecdd92b', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/36ab95533cc4628d1ed9782d8046cffe', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,,0,2024-08-01,,,,False,københavn,bagsværd,,/lejem%C3%A5l/5054527/produkter,/lejem%C3%A5l/5054527/video,True,False,C,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/92m2-3-vaer-id-5193041,2021-06-01T13:11:46.855028+00:00,2024-07-19T09:24:43.945660+00:00,5193041,5193072,København,København S,Amager Strandvej,2300,,rental_apartment,God 3-værelses lejlighed tæt på Amager Strand,3.0,92.0,16495.0,DKK,500.0,16495.0,49485.0,DKK,"{'lat': 55.665832, 'lng': 12.628281}",,"[{'url': 'https://image-lambda.boligportal.dk/7320e51efb9379727c34e619b59beb2d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/1c3e0064cbc4efc061e67507b770d35c', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/fc02bd28777d98ee64a0b7ea929c6d12', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/4b2e579a673dc8466879de06b8c2d314', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/42fa6eb028c2a6a70dbf815d51039b29', 'is_floor_plan': False}]",True,,ACTIVE_APPROVED,4.0,0,,,,,False,københavn,københavn s,,/lejem%C3%A5l/5193072/produkter,/lejem%C3%A5l/5193072/video,False,False,A2015,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/14m2-1-vaer-id-5447765,2024-07-19T07:14:45.862204+00:00,2024-07-19T07:27:05.447140+00:00,5447765,5531233,København,Frederiksberg C,Vodroffsvej,1900,,rental_room,Værelse 14m2 på Frederiksberg  v/søerne,1.0,14.0,6500.0,DKK,0.0,0.0,6500.0,DKK,"{'lat': 55.678087, 'lng': 12.554406}",,"[{'url': 'https://image-lambda.boligportal.dk/1d20746ee16a05ae0d4aa5dcf36a310a', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/31182ff2ff101dd46fe77944608db549', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/99553ae1eda4d1a3182552c18dfe5405', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/4158a7821d85b8348894fd800830a647', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/b76820c3d65b8dbc026b2c1ee92809b2', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,5.0,0,2024-08-01,,,,False,københavn,frederiksberg c,,/lejem%C3%A5l/5531233/produkter,/lejem%C3%A5l/5531233/video,True,False,C,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/18m2-1-vaer-id-5447743,2024-07-18T19:44:24.691309+00:00,2024-07-19T06:46:54.199208+00:00,5447743,5531199,København,København Ø,Øster Farimagsgade,2100,,rental_room,Charming old Apartement well situated in the city,1.0,18.0,6000.0,DKK,0.0,6000.0,6000.0,DKK,"{'lat': 55.693814, 'lng': 12.578014}",,"[{'url': 'https://image-lambda.boligportal.dk/55272b6f9a5bdeb96150a9f7167fcc78', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,1.0,12,2024-08-15,,,,False,københavn,københavn ø,,/lejem%C3%A5l/5531199/produkter,/lejem%C3%A5l/5531199/video,False,True,B,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/61m2-2-vaer-id-5447734,2024-07-18T15:11:04.966969+00:00,2024-07-18T15:53:51.507319+00:00,5447734,5531186,København,Valby,Roskildevej,2500,,rental_apartment,2 værelses møbleret lejlighed i Valby til leje i et år  ,2.0,61.0,13500.0,DKK,0.0,0.0,0.0,DKK,"{'lat': 55.672467, 'lng': 12.483829}",,"[{'url': 'https://image-lambda.boligportal.dk/3933d69bb474052a2be3408574de844c', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/49b749a78e14e001d13e5348759dd6f8', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/79f949bdd9ded9aa0da0123ce11a32c4', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/25539b2309aaea99d02b968e86f4868b', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/628d82d073ad21a034806f8ae1ace3f6', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,1.0,12,2024-10-01,,,,False,københavn,valby,,/lejem%C3%A5l/5531186/produkter,/lejem%C3%A5l/5531186/video,False,False,C,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/87m2-3-vaer-id-5447727,2024-07-18T14:48:50.568750+00:00,2024-07-18T14:48:52.648269+00:00,5447727,5531178,København,Bagsværd,Bagsværd Hovedgade,2880,,rental_apartment,3 værelses lejlighed på Bagsværd Hovedgade i Bagsværd udlejes,3.0,87.0,15800.0,DKK,1000.0,15800.0,47400.0,DKK,"{'lat': 55.761496, 'lng': 12.447681}",,"[{'url': 'https://image-lambda.boligportal.dk/c564d074544b3da67329366263e922bc', 'is_floor_plan': True}, {'url': 'https://image-lambda.boligportal.dk/9b93bdbf79bb832b0b1ff7baaf9dffb9', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/b9fe9d54a456182d883824e15dd85473', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/be93083e481f96771ece233e2c6ff0e6', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/2a85c6071fce1af0b4553b3fff5247ef', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,1.0,0,2024-10-14,,,,False,københavn,bagsværd,,/lejem%C3%A5l/5531178/produkter,/lejem%C3%A5l/5531178/video,False,False,A2015,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/69m2-2-vaer-id-4170276,2019-05-24T11:41:09+00:00,2024-07-18T14:08:45.411948+00:00,4170276,4170276,København,Valby,Montagehalsvej,2500,,rental_apartment,2-værelses lejlighed med stor terrasse,2.0,69.0,14500.0,DKK,1000.0,14500.0,43500.0,DKK,"{'lat': 55.659272, 'lng': 12.51385}",,"[{'url': 'https://image-lambda.boligportal.dk/1f8d4d7bf13b933fe9aa0360769074b3', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/403c4fc4e85b45c4b9ffd553b750d5e7', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/4f21adfb50a88d9281e734c40b117a44', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/78a23e11beb499e93f61173d70a73c8d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/a72c974df6e7bd4582605c9b4331e81f', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,0.0,0,2024-10-01,,,,False,københavn,valby,,/lejem%C3%A5l/4170276/produkter,/lejem%C3%A5l/4170276/video,False,False,A2020,[],False,,False,False,False,False,,
